src_id,dst_id,weight
205,158,0.0513
205,318,0.1026
205,258,0.1026
205,73,0.1026
205,110,0.1282
205,172,0.0513
205,364,0.0513
76,331,0.1026
76,18,0.2308
76,435,0.0513
76,467,0.0513
76,298,0.0513
76,22,0.0513
76,5,0.3077
76,473,0.0513
76,71,0.0513
76,89,0.1026
76,256,0.1026
76,372,0.0513
76,43,0.0513
76,19,0.1026
76,230,0.0513
76,72,0.1026
76,48,0.1538
76,13,0.1026
76,266,0.0513
76,276,0.0513
76,17,0.1026
76,77,0.1026
76,8,0.1026
76,91,0.0513
76,262,0.0513
76,102,0.1538
76,373,0.1026
76,348,0.1026
76,41,0.1026
76,132,0.1282
76,177,0.0513
76,287,0.0769
76,3,0.1026
76,271,0.0513
76,157,0.0513
76,23,0.1538
76,29,0.1026
76,158,0.2564
76,318,0.0513
76,119,0.0513
76,258,0.0513
76,358,0.0513
76,73,0.1026
76,16,0.1026
76,74,0.0513
76,126,0.0513
76,33,0.1538
76,1,0.1026
76,84,0.0513
76,142,0.0513
76,2,0.0513
76,181,0.0513
76,470,0.1026
76,32,0.1026
76,10,0.0513
76,314,0.0513
76,110,0.1538
76,399,0.0769
76,106,0.0513
76,148,0.0513
76,172,0.1026
76,11,0.0513
76,385,0.1026
76,364,0.0513
76,186,0.0513
76,61,0.0513
76,130,0.1026
76,30,0.0513
76,131,0.0513
76,81,0.0513
76,47,0.0513
165,340,0.1026
165,19,0.2564
165,95,0.1026
165,13,0.1538
165,475,0.1538
165,102,0.1026
165,41,0.2051
165,119,0.1795
165,73,0.1026
165,33,0.1026
165,181,0.2564
165,308,0.0513
165,10,0.0513
165,11,0.5128
165,250,0.2051
165,65,0.1538
165,52,0.0513
165,40,0.1538
165,285,0.1538
340,41,0.0513
340,119,0.1538
340,73,0.0513
340,181,0.1026
340,11,0.2051
340,65,0.2051
486,58,0.0513
486,44,0.0513
486,48,0.0513
486,46,0.1026
486,94,0.0513
486,116,0.1026
486,59,0.0513
486,1,0.1538
486,42,0.1282
486,457,0.0513
486,320,0.0513
434,156,0.0513
434,309,0.0513
434,317,0.0513
434,281,0.0513
434,492,0.0513
434,153,0.0513
434,16,0.1026
434,163,0.0513
434,142,0.0513
434,36,0.1538
434,106,0.1026
434,248,0.0513
434,321,0.0513
434,87,0.0513
434,280,0.0513
58,44,0.1026
58,79,0.1026
58,5,0.2564
58,491,0.0513
58,71,0.1026
58,474,0.0513
58,72,0.1026
58,48,0.1538
58,13,0.0513
58,237,0.0513
58,335,0.0513
58,8,0.0513
58,46,0.1538
58,6,0.1282
58,94,0.2051
58,3,0.2051
58,477,0.0513
58,345,0.0513
58,217,0.0513
58,51,0.1026
58,116,0.1538
58,284,0.0513
58,49,0.1026
58,15,0.1538
58,263,0.0513
58,59,0.0513
58,129,0.2308
58,231,0.1026
58,429,0.1026
58,241,0.0513
58,195,0.0513
58,33,0.0513
58,374,0.0513
58,424,0.0513
58,1,0.2051
58,401,0.0513
58,349,0.0513
58,139,0.1026
58,2,0.1538
58,32,0.1538
58,42,0.2051
58,229,0.0513
58,233,0.0513
58,10,0.1538
58,201,0.0513
58,393,0.0513
58,471,0.0513
58,259,0.1026
58,133,0.1026
58,239,0.0513
58,367,0.0513
58,68,0.0513
58,45,0.0513
58,159,0.0513
58,109,0.0513
58,145,0.1282
58,111,0.1026
58,461,0.0513
58,346,0.0513
58,81,0.2051
58,27,0.2308
62,34,0.1026
62,18,0.1026
62,134,0.1026
62,240,0.0513
62,175,0.0513
62,44,0.1026
62,156,0.1026
62,22,0.0513
62,5,0.1026
62,176,0.1026
62,309,0.0513
62,169,0.0513
62,317,0.0513
62,89,0.0513
62,222,0.0513
62,90,0.0513
62,92,0.0513
62,328,0.0513
62,72,0.1026
62,161,0.1026
62,17,0.0513
62,391,0.0513
62,8,0.4615
62,428,0.0513
62,281,0.0513
62,492,0.0513
62,213,0.0513
62,257,0.1026
62,20,0.1026
62,3,0.1538
62,269,0.0513
62,57,0.1026
62,99,0.1026
62,278,0.0513
62,153,0.0513
62,234,0.0513
62,112,0.0513
62,23,0.1538
62,29,0.1026
62,51,0.0513
62,143,0.0513
62,123,0.0513
62,16,0.1026
62,74,0.0513
62,219,0.0513
62,120,0.1026
62,202,0.1026
62,180,0.0513
62,163,0.0513
62,1,0.359
62,84,0.1026
62,142,0.1026
62,32,0.1026
62,36,0.1026
62,85,0.1026
62,223,0.0513
62,232,0.0513
62,164,0.0513
62,402,0.0513
62,421,0.0513
62,45,0.0513
62,443,0.0513
62,87,0.0513
62,114,0.0513
62,260,0.0513
62,203,0.1026
62,93,0.1026
62,212,0.0513
62,395,0.0513
62,130,0.0513
62,30,0.0513
62,207,0.0513
62,280,0.0513
62,390,0.0513
62,131,0.0513
62,446,0.0513
62,27,0.1538
62,47,0.1026
34,18,0.1026
34,467,0.0513
34,298,0.0513
34,44,0.1026
34,156,0.1026
34,22,0.1538
34,295,0.1538
34,301,0.1026
34,5,0.1026
34,176,0.1538
34,169,0.0513
34,296,0.0513
34,89,0.0513
34,90,0.1026
34,92,0.1026
34,147,0.3077
34,380,0.2051
34,161,0.1538
34,266,0.0513
34,17,0.0513
34,391,0.0513
34,8,0.1026
34,343,0.1538
34,492,0.0513
34,6,0.1026
34,213,0.0513
34,177,0.0513
34,257,0.0513
34,82,0.1538
34,381,0.0513
34,20,0.0513
34,3,0.1538
34,57,0.0513
34,99,0.2051
34,234,0.1026
34,112,0.0513
34,23,0.1538
34,419,0.0513
34,29,0.1026
34,15,0.1026
34,143,0.1026
34,16,0.1282
34,74,0.1538
34,219,0.1538
34,344,0.1538
34,120,0.1026
34,202,0.0513
34,33,0.1026
34,180,0.1026
34,323,0.1026
34,302,0.1538
34,1,0.4103
34,84,0.1026
34,142,0.0513
34,2,0.1026
34,36,0.2564
34,85,0.1538
34,233,0.0513
34,199,0.2051
34,164,0.1026
34,259,0.1026
34,106,0.1538
34,189,0.2051
34,321,0.1538
34,87,0.0513
34,114,0.0513
34,69,0.0513
34,426,0.1026
34,93,0.1538
34,117,0.0513
34,357,0.0513
34,186,0.0513
34,61,0.1538
34,130,0.1538
34,30,0.1538
34,192,0.0513
34,207,0.0513
34,131,0.1538
34,446,0.0513
34,47,0.1538
331,77,0.0513
331,428,0.0513
331,373,0.0513
331,348,0.0513
331,41,0.0513
331,132,0.1026
331,493,0.0513
331,82,0.0256
331,3,0.0256
331,158,0.0513
331,358,0.0513
331,73,0.1026
331,142,0.0513
331,183,0.0256
331,110,0.0513
331,248,0.0513
331,167,0.1282
331,192,0.0513
18,294,0.1026
18,435,0.0513
18,467,0.1026
18,341,0.0513
18,22,0.0513
18,5,0.1538
18,342,0.0513
18,174,0.0513
18,169,0.1026
18,473,0.0513
18,71,0.0513
18,89,0.1026
18,256,0.1026
18,90,0.1026
18,372,0.0513
18,19,0.1026
18,236,0.0513
18,95,0.1026
18,230,0.1538
18,72,0.1538
18,48,0.1026
18,13,0.1026
18,266,0.2051
18,276,0.1538
18,17,0.1538
18,77,0.2564
18,8,0.1026
18,91,0.1026
18,162,0.1026
18,384,0.0513
18,262,0.2051
18,102,0.1026
18,332,0.0513
18,37,0.0513
18,337,0.1026
18,373,0.1538
18,348,0.0513
18,41,0.1538
18,132,0.2051
18,333,0.1026
18,6,0.1026
18,177,0.0513
18,82,0.0513
18,20,0.1026
18,287,0.1538
18,3,0.2821
18,57,0.1026
18,271,0.0513
18,436,0.0513
18,112,0.0513
18,157,0.1026
18,23,0.0513
18,29,0.1026
18,158,0.2051
18,318,0.1538
18,119,0.1026
18,258,0.0513
18,143,0.0256
18,358,0.0513
18,73,0.1538
18,371,0.1026
18,16,0.1538
18,74,0.1026
18,126,0.2051
18,120,0.0513
18,202,0.1026
18,33,0.1026
18,142,0.1026
18,183,0.0513
18,2,0.1026
18,181,0.1026
18,470,0.1026
18,85,0.1026
18,10,0.0513
18,496,0.0513
18,110,0.2051
18,399,0.1538
18,106,0.1026
18,68,0.1026
18,45,0.1026
18,148,0.0513
18,11,0.2564
18,69,0.1026
18,167,0.0513
18,65,0.1026
18,385,0.0513
18,216,0.0513
18,427,0.0513
18,324,0.0513
18,40,0.0513
18,364,0.1538
18,186,0.1026
18,130,0.0513
18,30,0.1026
18,131,0.1026
18,27,0.0513
18,47,0.1538
294,5,0.0513
294,342,0.1026
294,266,0.1026
294,370,0.1026
294,17,0.1538
294,332,0.1538
294,337,0.1026
294,493,0.1026
294,82,0.2051
294,258,0.0513
294,183,0.1026
294,496,0.0513
294,172,0.0513
294,167,0.1538
294,101,0.1538
435,17,0.0256
435,91,0.0513
435,384,0.4103
435,3,0.1026
435,126,0.1538
467,298,0.1538
467,5,0.0513
467,296,0.0513
467,266,0.0513
467,17,0.1026
467,16,0.0513
467,172,0.0513
467,427,0.0513
467,30,0.0513
134,175,0.0513
134,44,0.1026
134,156,0.1026
134,5,0.0513
134,176,0.0513
134,309,0.0513
134,89,0.0513
134,90,0.0513
134,147,0.0513
134,328,0.0513
134,17,0.0513
134,391,0.0513
134,336,0.0513
134,281,0.1026
134,257,0.0513
134,20,0.1026
134,3,0.2564
134,57,0.0513
134,99,0.0513
134,153,0.0513
134,112,0.0513
134,23,0.0513
134,419,0.0513
134,29,0.0513
134,143,0.0513
134,123,0.0513
134,16,0.0513
134,74,0.0513
134,219,0.0513
134,120,0.0513
134,392,0.0513
134,430,0.0513
134,84,0.1026
134,359,0.0513
134,36,0.2051
134,85,0.1026
134,223,0.0513
134,402,0.0513
134,480,0.0513
134,443,0.0513
134,87,0.0513
134,297,0.0513
134,203,0.0513
134,93,0.1538
134,130,0.0513
240,156,0.1026
240,309,0.0513
240,317,0.0513
240,161,0.1026
240,281,0.0513
240,492,0.0513
240,57,0.0513
240,99,0.1026
240,23,0.0513
240,143,0.0513
240,123,0.0513
240,219,0.0513
240,120,0.0513
240,163,0.0513
240,142,0.0513
240,36,0.1026
240,223,0.0513
240,232,0.0513
240,199,0.0256
240,164,0.0513
240,442,0.0513
240,106,0.0513
240,248,0.0513
240,87,0.0513
240,260,0.0513
240,497,0.0513
240,395,0.0513
240,61,0.0513
240,130,0.0513
240,207,0.0513
240,280,0.0513
240,131,0.0513
175,156,0.2051
175,301,0.0513
175,176,0.1538
175,169,0.0513
175,317,0.0513
175,147,0.0513
175,161,0.1538
175,391,0.0513
175,281,0.0513
175,177,0.0513
175,99,0.1795
175,419,0.1538
175,143,0.0513
175,344,0.1538
175,430,0.0513
175,359,0.1538
175,36,0.2564
175,85,0.0513
175,223,0.0513
175,199,0.1538
175,164,0.0513
175,203,0.0513
175,93,0.3077
175,395,0.0513
175,207,0.0513
175,446,0.0513
298,5,0.0513
298,256,0.0513
298,266,0.1026
298,17,0.0769
298,318,0.0256
298,16,0.0513
298,106,0.1026
298,114,0.0513
298,30,0.1026
298,192,0.0513
341,22,0.0513
341,266,0.0513
341,162,0.0513
341,332,0.0513
341,337,0.0513
341,82,0.1538
341,291,0.0513
341,183,0.0513
341,85,0.1026
341,496,0.0513
341,172,0.0513
341,69,0.0513
341,167,0.1026
341,30,0.1538
341,192,0.1026
341,131,0.0513
44,22,0.1026
44,79,0.1026
44,5,0.1026
44,169,0.1026
44,491,0.0513
44,71,0.0513
44,474,0.0513
44,387,0.0513
44,89,0.1026
44,90,0.1026
44,19,0.1538
44,137,0.0513
44,226,0.0513
44,72,0.0513
44,48,0.0513
44,237,0.0513
44,335,0.0513
44,336,0.0513
44,46,0.0513
44,6,0.1026
44,3,0.4103
44,138,0.0513
44,57,0.1538
44,23,0.1026
44,29,0.1026
44,345,0.0513
44,217,0.0513
44,51,0.1026
44,116,0.1026
44,284,0.0513
44,49,0.0513
44,15,0.1538
44,263,0.0513
44,59,0.1026
44,129,0.2564
44,16,0.1026
44,74,0.1026
44,429,0.0513
44,241,0.0513
44,33,0.1026
44,374,0.0513
44,424,0.0513
44,163,0.1026
44,1,0.1538
44,401,0.0513
44,66,0.1538
44,84,0.1026
44,349,0.1026
44,139,0.0513
44,2,0.1026
44,32,0.1026
44,42,0.2051
44,229,0.0513
44,458,0.0513
44,420,0.0513
44,155,0.1026
44,233,0.0513
44,10,0.1026
44,334,0.0513
44,201,0.0513
44,393,0.0513
44,471,0.0513
44,259,0.1026
44,299,0.1026
44,133,0.0513
44,239,0.0513
44,367,0.0513
44,330,0.0513
44,68,0.1538
44,45,0.1026
44,310,0.0513
44,227,0.0513
44,159,0.1026
44,109,0.0513
44,355,0.0513
44,480,0.1026
44,145,0.1026
44,114,0.1026
44,444,0.0513
44,282,0.0513
44,117,0.1026
44,111,0.1026
44,61,0.1026
44,461,0.0513
44,235,0.1026
44,325,0.0513
44,346,0.0513
44,488,0.0513
44,81,0.1026
44,96,0.1538
44,141,0.0513
44,27,0.1026
44,47,0.1026
225,22,0.1026
225,412,0.0513
225,5,0.0513
225,174,0.3077
225,71,0.359
225,413,0.0513
225,350,0.0256
225,48,0.0513
225,8,0.1538
225,3,0.0513
225,138,0.1538
225,23,0.1538
225,49,0.0513
225,15,0.1538
225,354,0.0513
225,155,0.0513
225,233,0.0513
225,220,0.2564
156,5,0.1538
156,169,0.1538
156,89,0.0513
156,222,0.0513
156,90,0.1026
156,328,0.0513
156,213,0.1538
156,20,0.2564
156,3,0.0513
156,378,0.0256
156,57,0.2051
156,278,0.1026
156,153,0.1538
156,234,0.0513
156,29,0.2051
156,16,0.2051
156,202,0.1538
156,392,0.0513
156,163,0.0513
156,430,0.1026
156,66,0.1026
156,84,0.0513
156,36,0.0513
156,442,0.0513
156,480,0.1026
156,443,0.0513
156,87,0.1026
156,114,0.1026
156,61,0.0513
22,295,0.0513
22,5,0.1538
22,176,0.0513
22,309,0.0513
22,174,0.0513
22,169,0.0513
22,296,0.0513
22,71,0.0513
22,89,0.2051
22,256,0.1026
22,222,0.0513
22,90,0.1026
22,350,0.0513
22,92,0.1026
22,19,0.0513
22,72,0.0513
22,13,0.0513
22,266,0.1026
22,17,0.1026
22,77,0.1026
22,8,0.359
22,162,0.1026
22,428,0.1026
22,102,0.0513
22,132,0.1026
22,6,0.1026
22,213,0.0513
22,257,0.1026
22,82,0.1538
22,20,0.1538
22,3,0.1538
22,269,0.1026
22,57,0.1282
22,271,0.0256
22,153,0.0513
22,234,0.1026
22,112,0.2051
22,23,0.1538
22,29,0.0513
22,15,0.1026
22,143,0.1795
22,123,0.1026
22,371,0.0256
22,291,0.0513
22,16,0.1026
22,74,0.2821
22,219,0.0513
22,120,0.1538
22,202,0.0513
22,33,0.0513
22,180,0.2051
22,302,0.0513
22,163,0.1026
22,1,0.359
22,431,0.0513
22,66,0.1538
22,84,0.1026
22,142,0.1538
22,2,0.0513
22,32,0.1026
22,261,0.2051
22,85,0.359
22,223,0.0513
22,10,0.1026
22,164,0.1026
22,442,0.0513
22,110,0.1026
22,106,0.0513
22,11,0.0513
22,189,0.1026
22,248,0.1538
22,321,0.0513
22,114,0.0513
22,69,0.1026
22,167,0.0513
22,425,0.1538
22,203,0.0513
22,216,0.0513
22,427,0.0513
22,93,0.0256
22,409,0.1026
22,324,0.1026
22,212,0.1538
22,117,0.2051
22,357,0.1282
22,186,0.1026
22,61,0.1538
22,130,0.0769
22,30,0.2564
22,192,0.0513
22,207,0.1538
22,280,0.0513
22,390,0.0513
22,131,0.1026
22,81,0.0513
22,27,0.2564
22,47,0.1538
79,474,0.0513
79,387,0.0513
79,226,0.0769
79,72,0.0513
79,48,0.0513
79,237,0.0513
79,335,0.0513
79,8,0.1026
79,476,0.1538
79,46,0.1026
79,6,0.1538
79,94,0.1538
79,138,0.1026
79,345,0.1538
79,217,0.0513
79,51,0.1538
79,116,0.0513
79,263,0.1026
79,59,0.0513
79,129,0.1026
79,429,0.0513
79,241,0.1026
79,1,0.2051
79,84,0.0513
79,32,0.1795
79,42,0.2051
79,229,0.0513
79,420,0.1026
79,155,0.0513
79,233,0.1026
79,201,0.1538
79,393,0.0513
79,299,0.0513
79,330,0.1026
79,68,0.0513
79,45,0.1795
79,227,0.1026
79,159,0.2051
79,145,0.0769
79,444,0.0513
79,282,0.0513
79,111,0.2564
79,461,0.0513
79,81,0.1538
79,27,0.2051
295,5,0.0513
295,89,0.1026
295,257,0.1538
295,20,0.1026
295,112,0.1026
295,23,0.1026
295,16,0.1026
295,180,0.0513
295,66,0.1026
295,261,0.1538
295,114,0.1026
295,61,0.1026
295,30,0.2564
295,47,0.1026
301,5,0.1026
301,169,0.0513
301,222,0.0513
301,90,0.0513
301,213,0.0513
301,381,0.1026
301,20,0.2051
301,57,0.2051
301,99,0.1026
301,234,0.0513
301,29,0.1026
301,16,0.1026
301,163,0.1538
301,66,0.0513
301,85,0.0513
301,114,0.1026
301,61,0.0513
301,30,0.2051
301,47,0.1026
121,150,0.2564
121,221,0.1538
121,43,0.1026
121,19,0.2051
121,125,0.1026
121,251,0.1538
121,102,0.1026
121,37,0.1538
121,41,0.1538
121,113,0.1538
121,152,0.2051
121,218,0.1026
121,88,0.4103
121,140,0.2051
121,2,0.2564
121,10,0.1026
121,479,0.0513
121,148,0.0513
121,63,0.2051
121,11,0.1026
121,149,0.1538
121,52,0.2051
121,78,0.1538
121,118,0.2564
121,40,0.1026
121,379,0.1538
121,105,0.0513
121,146,0.0513
121,80,0.1538
121,329,0.1026
121,35,0.2564
121,272,0.2051
412,174,0.1538
412,71,0.1538
412,57,0.0513
412,449,0.0513
412,74,0.0513
412,408,0.1538
412,279,0.1026
412,283,0.0513
5,176,0.1026
5,309,0.1026
5,174,0.1026
5,296,0.1538
5,71,0.1026
5,89,0.2051
5,256,0.1538
5,222,0.0513
5,90,0.0769
5,187,0.1026
5,350,0.0513
5,92,0.2564
5,147,0.2051
5,19,0.1026
5,95,0.1026
5,380,0.0513
5,72,0.1026
5,48,0.1026
5,161,0.1538
5,13,0.1538
5,266,0.1026
5,17,0.1538
5,77,0.3077
5,391,0.0256
5,8,0.4103
5,91,0.1538
5,162,0.1026
5,336,0.0513
5,343,0.1026
5,428,0.0513
5,102,0.1026
5,281,0.1026
5,492,0.1026
5,41,0.1538
5,132,0.1026
5,333,0.0513
5,46,0.0513
5,6,0.1026
5,177,0.1538
5,257,0.1538
5,82,0.1026
5,381,0.0513
5,3,0.2051
5,269,0.2051
5,57,0.2308
5,440,0.1026
5,271,0.1538
5,99,0.1026
5,234,0.0513
5,112,0.1282
5,157,0.1026
5,23,0.4103
5,419,0.0513
5,29,0.0513
5,345,0.0513
5,51,0.1026
5,158,0.0513
5,49,0.0513
5,15,0.1026
5,143,0.1026
5,358,0.0513
5,123,0.1026
5,371,0.0513
5,291,0.1026
5,16,0.1282
5,74,0.1026
5,219,0.1026
5,344,0.1026
5,126,0.0256
5,120,0.0513
5,195,0.1026
5,88,0.1026
5,33,0.0513
5,323,0.0513
5,302,0.0513
5,163,0.1026
5,1,0.1026
5,84,0.1538
5,142,0.1538
5,183,0.0513
5,2,0.1026
5,32,0.1538
5,36,0.2051
5,261,0.0513
5,432,0.0513
5,85,0.2051
5,233,0.0513
5,10,0.1538
5,408,0.0513
5,199,0.1026
5,164,0.1538
5,110,0.1026
5,106,0.1026
5,330,0.0513
5,68,0.1538
5,45,0.1538
5,148,0.1026
5,115,0.1026
5,11,0.1538
5,159,0.0513
5,189,0.1282
5,248,0.1282
5,321,0.1538
5,279,0.0513
5,114,0.0513
5,297,0.1026
5,69,0.0513
5,426,0.1026
5,216,0.0513
5,93,0.1026
5,409,0.0513
5,394,0.0513
5,212,0.1026
5,117,0.1026
5,40,0.0513
5,357,0.0513
5,303,0.1538
5,186,0.1026
5,61,0.2051
5,130,0.0513
5,30,0.2564
5,192,0.1026
5,207,0.1026
5,280,0.1026
5,390,0.1026
5,131,0.1538
5,446,0.1026
5,325,0.0513
5,346,0.1026
5,81,0.1026
5,96,0.1538
5,141,0.1538
5,27,0.1026
5,360,0.1026
5,47,0.1538
342,370,0.0513
342,17,0.1026
342,332,0.1026
342,337,0.0513
342,493,0.0513
342,82,0.1026
342,469,0.1538
342,183,0.2051
342,106,0.0513
342,69,0.1026
342,167,0.2051
342,216,0.1026
342,303,0.0513
342,101,0.1538
176,169,0.1026
176,222,0.1026
176,90,0.1026
176,213,0.1026
176,381,0.1026
176,20,0.2564
176,378,0.0256
176,99,0.1026
176,278,0.1026
176,153,0.1026
176,234,0.0513
176,23,0.1795
176,29,0.2564
176,16,0.1538
176,74,0.0513
176,202,0.0256
176,392,0.0513
176,180,0.0513
176,323,0.0513
176,430,0.0513
176,223,0.0513
176,480,0.0513
176,87,0.1026
176,114,0.1026
176,203,0.0513
176,426,0.0513
176,445,0.0513
176,93,0.0513
176,61,0.0513
176,30,0.0513
176,390,0.0513
176,47,0.1026
194,418,0.1026
194,187,0.1026
194,19,0.1538
194,95,0.2051
194,137,0.1026
194,13,0.359
194,361,0.1538
194,102,0.1538
194,218,0.0513
194,73,0.0513
194,195,0.1538
194,33,0.2051
194,265,0.1538
194,215,0.1538
194,10,0.1538
194,459,0.2051
194,148,0.1026
194,115,0.0513
194,11,0.1026
194,78,0.1026
194,40,0.2564
179,48,0.0513
179,46,0.0513
179,6,0.359
179,116,0.0513
179,49,0.2051
179,231,0.2564
179,288,0.0513
179,1,0.1026
179,42,0.1538
179,155,0.1026
179,334,0.0513
179,239,0.1026
179,45,0.1538
179,270,0.2051
179,310,0.1538
179,109,0.0513
179,292,0.1538
179,355,0.0513
179,368,0.1538
309,169,0.0513
309,92,0.0513
309,281,0.0513
309,213,0.0513
309,278,0.0513
309,153,0.0513
309,29,0.0513
309,16,0.1026
309,456,0.0513
309,430,0.0513
309,84,0.1026
309,223,0.0513
309,402,0.0513
309,87,0.0513
309,297,0.0513
309,356,0.0513
309,403,0.0513
309,61,0.0513
309,131,0.0513
309,446,0.0513
309,47,0.0513
174,71,0.2308
174,48,0.0513
174,8,0.1538
174,333,0.0513
174,3,0.0513
174,138,0.1026
174,57,0.0513
174,23,0.0513
174,449,0.1026
174,15,0.1538
174,163,0.0513
174,354,0.1538
174,155,0.0513
174,408,0.1538
174,220,0.1026
174,330,0.1026
174,279,0.1538
174,283,0.1538
169,147,0.0513
169,161,0.0769
169,391,0.1026
169,336,0.0513
169,343,0.0513
169,213,0.0513
169,177,0.0513
169,257,0.0513
169,20,0.1026
169,3,0.1538
169,99,0.1538
169,153,0.0513
169,29,0.0513
169,51,0.1538
169,143,0.0513
169,344,0.0769
169,430,0.0513
169,359,0.0513
169,32,0.1026
169,36,0.2051
169,199,0.0769
169,443,0.0513
169,87,0.0513
169,203,0.0513
169,93,0.2051
169,131,0.0513
169,141,0.0513
169,27,0.0513
383,95,0.2051
383,102,0.2564
383,195,0.0513
383,2,0.2051
383,215,0.1026
383,63,0.2051
383,379,0.2051
473,230,0.1026
473,132,0.0513
473,157,0.2051
473,432,0.1026
473,172,0.0513
296,92,0.0513
296,266,0.0513
296,17,0.1026
296,20,0.0513
296,3,0.2051
296,112,0.1026
296,29,0.0513
296,16,0.1026
296,120,0.0513
296,84,0.1026
296,36,0.0513
296,164,0.0513
296,321,0.0513
296,297,0.0513
296,61,0.1538
317,328,0.0513
317,161,0.0513
317,281,0.0513
317,213,0.0513
317,153,0.0513
317,419,0.0256
317,29,0.0513
317,143,0.0513
317,202,0.0513
317,392,0.0513
317,36,0.0513
317,223,0.0513
317,232,0.0513
317,442,0.0513
317,189,0.0513
317,87,0.0513
317,394,0.0513
317,497,0.0513
317,446,0.0513
491,72,0.0513
491,48,0.0513
491,46,0.0513
491,94,0.0513
491,51,0.1026
491,59,0.0513
491,1,0.1538
491,457,0.0513
491,320,0.0513
491,145,0.1026
491,111,0.0513
71,72,0.0513
71,48,0.0513
71,17,0.0513
71,8,0.2564
71,91,0.1026
71,333,0.0513
71,6,0.1538
71,3,0.1026
71,138,0.2051
71,57,0.0513
71,23,0.2564
71,449,0.1538
71,51,0.1026
71,49,0.1026
71,15,0.1538
71,16,0.1026
71,74,0.0513
71,163,0.0513
71,1,0.0513
71,354,0.2051
71,155,0.0513
71,408,0.2051
71,220,0.1538
71,330,0.1026
71,464,0.1026
71,279,0.2051
71,386,0.0513
71,27,0.1026
71,47,0.0513
474,226,0.0769
474,72,0.0513
474,48,0.0513
474,94,0.0513
474,116,0.1026
474,1,0.0513
474,32,0.1026
474,457,0.0513
474,320,0.0513
387,72,0.0513
387,48,0.0513
387,8,0.0513
387,6,0.2051
387,23,0.0256
387,49,0.1026
387,15,0.2308
387,155,0.0513
387,299,0.1026
387,227,0.1538
418,19,0.0513
418,137,0.0513
418,13,0.1538
418,102,0.2051
418,73,0.1026
418,195,0.1538
418,33,0.2051
418,215,0.0513
418,459,0.1026
418,40,0.1026
89,90,0.0513
89,92,0.0513
89,147,0.1026
89,380,0.0513
89,72,0.1026
89,161,0.0513
89,17,0.0513
89,77,0.0513
89,391,0.0513
89,8,0.1026
89,162,0.0513
89,257,0.0513
89,82,0.0513
89,20,0.0513
89,3,0.1538
89,378,0.0513
89,57,0.2308
89,99,0.0256
89,278,0.0513
89,153,0.0513
89,234,0.0513
89,23,0.2051
89,29,0.0513
89,143,0.0513
89,123,0.0513
89,291,0.0513
89,16,0.1026
89,219,0.0513
89,120,0.1026
89,180,0.0513
89,302,0.1026
89,163,0.2051
89,66,0.0513
89,84,0.0513
89,142,0.1026
89,2,0.0513
89,36,0.1026
89,85,0.0513
89,232,0.1026
89,110,0.0513
89,421,0.0513
89,321,0.0513
89,114,0.0513
89,69,0.0513
89,260,0.0513
89,203,0.0513
89,93,0.0769
89,212,0.1026
89,117,0.1538
89,186,0.0513
89,130,0.0513
89,30,0.1026
89,207,0.0513
89,131,0.1026
89,81,0.2051
89,47,0.1538
256,266,0.1026
256,17,0.1026
256,162,0.1538
256,332,0.0513
256,82,0.1538
256,3,0.1026
256,291,0.0513
256,74,0.1026
256,183,0.1026
256,2,0.0513
256,85,0.1026
256,164,0.1026
256,106,0.1026
256,69,0.1026
256,167,0.1026
256,216,0.0513
256,427,0.1026
256,117,0.0513
256,303,0.0513
256,101,0.0513
256,30,0.1026
413,8,0.1026
413,138,0.1026
413,23,0.1026
413,15,0.1026
413,155,0.1026
413,299,0.0513
413,220,0.0513
413,386,0.3333
222,147,0.1538
222,161,0.0513
222,17,0.0513
222,391,0.0513
222,343,0.1026
222,177,0.0513
222,3,0.1538
222,99,0.0513
222,419,0.0513
222,29,0.0513
222,291,0.0513
222,16,0.0513
222,74,0.0513
222,219,0.0513
222,36,0.2051
222,199,0.1026
222,106,0.0513
222,189,0.1026
222,321,0.0513
222,87,0.0513
222,114,0.1026
222,69,0.0513
222,93,0.0513
222,130,0.0513
222,30,0.1538
222,47,0.1026
150,221,0.0513
150,43,0.359
150,19,0.2051
150,190,0.1538
150,37,0.2051
150,113,0.1538
150,152,0.1538
150,198,0.1026
150,88,0.2564
150,140,0.2051
150,2,0.2564
150,10,0.2564
150,63,0.0256
150,11,0.1538
150,414,0.0513
150,52,0.2051
150,40,0.1026
150,105,0.1026
150,146,0.0513
150,210,0.0513
150,80,0.1538
150,35,0.0513
150,53,0.1538
150,272,0.1538
90,92,0.1026
90,147,0.2051
90,380,0.0513
90,161,0.0513
90,266,0.0513
90,17,0.0513
90,343,0.1026
90,82,0.0769
90,20,0.0513
90,3,0.2051
90,57,0.1026
90,99,0.1538
90,153,0.0513
90,23,0.0513
90,419,0.0513
90,29,0.1026
90,143,0.0513
90,16,0.1026
90,74,0.1026
90,219,0.1026
90,344,0.0513
90,120,0.1026
90,323,0.1026
90,302,0.1538
90,84,0.1026
90,36,0.2051
90,85,0.1538
90,199,0.0513
90,164,0.1026
90,106,0.0513
90,189,0.1026
90,321,0.0513
90,114,0.1026
90,69,0.0513
90,426,0.1026
90,93,0.1538
90,212,0.1026
90,130,0.1026
90,30,0.2051
90,390,0.0513
90,131,0.1026
